class,u,g,r,i,z,redshift
STAR,17.23115,16.21958,15.89617,15.77086,15.75076,0.000505149
GALAXY,19.0538,18.05894,17.70553,17.36757,17.31099,0.09932062
GALAXY,19.56183,17.49019,16.43337,15.98075,15.61759,0.1331383
GALAXY,19.21333,18.17585,17.65982,17.30348,17.15561,0.1368205
GALAXY,18.36962,17.42518,17.08095,16.82813,16.6849,0.04444544
QSO,19.55156,19.22396,19.06283,18.77032,18.41939,0.4175337
STAR,19.39783,18.45479,18.15135,18.02851,17.98174,0.000351601
GALAXY,18.89548,17.18219,16.32449,15.8586,15.52427,0.08664612
GALAXY,19.50385,18.1298,17.49653,17.09622,16.82295,0.06073343
STAR,19.07961,18.71205,18.42341,17.54997,16.92446,7.64E-05
GALAXY,16.32248,14.49791,13.67579,13.28125,12.98785,0.02875791
GALAXY,18.55633,17.43465,16.82716,16.44149,16.17811,0.110275
GALAXY,17.62388,16.33436,15.77431,15.40415,15.19773,0.04318164
GALAXY,18.5629,17.37638,16.83822,16.47843,16.29918,0.07032876
GALAXY,18.24553,16.78551,16.07953,15.67505,15.37856,0.06716337
GALAXY,18.81898,17.48216,16.77225,16.32894,16.02688,0.06537782
GALAXY,18.27974,16.72687,16.00819,15.62812,15.3685,0.06575395
GALAXY,16.99676,15.61901,15.02207,14.73689,14.53493,0.02891477
QSO,19.17146,18.60566,18.22794,18.11941,18.03273,1.032418
GALAXY,19.04245,17.09803,16.18526,15.72472,15.36897,0.05821403
STAR,17.99037,17.0582,16.8082,16.6941,16.67915,0.000370929
GALAXY,19.59455,18.35503,17.7467,17.40409,17.17339,0.1030661
GALAXY,19.20168,18.02483,17.53684,17.19571,16.99338,0.1036695
STAR,17.71672,16.53453,16.02691,15.82242,15.72882,-0.00049648
GALAXY,18.84934,17.50305,16.92854,16.54827,16.29961,0.06696279
GALAXY,18.73114,17.55528,16.92262,16.47854,16.23813,0.1163344
GALAXY,19.25196,18.21835,17.65883,17.23709,17.10748,0.1235255
GALAXY,17.32164,15.94063,15.26906,14.85143,14.59428,0.07722501
GALAXY,18.53322,17.35107,16.78167,16.44576,16.22647,0.07755499
GALAXY,19.016,17.12469,16.24432,15.82467,15.50102,0.06142117
GALAXY,18.53648,17.46705,17.15808,16.92234,16.80224,0.04741961
GALAXY,17.8938,16.64836,16.17322,15.89126,15.77426,0.04735448
GALAXY,19.24067,18.04061,17.30177,16.91676,16.67018,0.1375051
STAR,15.96381,15.35285,14.94376,14.95053,14.65399,-0.001346009
STAR,19.59923,18.57088,18.19919,18.01778,17.96045,-3.10E-05
GALAXY,19.13413,17.88691,17.2741,16.91362,16.71757,0.08520856
GALAXY,19.40931,17.55733,16.57219,16.106,15.73709,0.07647582
GALAXY,19.04053,17.73071,17.16917,16.78344,16.57708,0.0570735
GALAXY,18.65347,16.95965,16.13663,15.6972,15.35483,0.05712245
QSO,19.49672,19.12309,19.13047,19.04183,19.01303,0.672577
STAR,18.22894,17.0196,16.5462,16.38029,16.28696,-0.000176668
QSO,19.00211,18.69789,18.5005,18.23124,18.24478,1.609553
STAR,19.0634,18.09396,17.7145,17.58076,17.49315,0.000248287
GALAXY,17.9731,16.10719,15.23625,14.84515,14.52144,0.04092271
GALAXY,18.70102,16.9643,16.21486,15.79233,15.48453,0.05782307
GALAXY,17.97456,16.75411,16.18387,15.83926,15.57091,0.04187158
GALAXY,18.54267,17.33027,16.79361,16.52718,16.32482,0.03963418
STAR,19.51326,18.62447,18.30793,18.20376,18.14442,0.000393074
GALAXY,18.35205,16.92315,16.24911,15.91262,15.65773,0.04077952
GALAXY,17.25716,16.17572,15.61634,15.28923,15.04921,0.03967537
STAR,16.7374,15.66886,15.28354,15.14812,15.09113,-0.000422504
GALAXY,18.82956,17.44209,16.86642,16.5644,16.20702,0.0463822
GALAXY,18.50099,16.61503,15.6534,15.21108,14.84794,0.07333189
GALAXY,18.70866,17.33024,16.66552,16.32473,16.05924,0.04634762
GALAXY,19.53507,18.22043,17.46166,17.04907,16.74268,0.1290976
GALAXY,18.67434,16.92505,16.08287,15.66743,15.33433,0.06000534
GALAXY,19.03751,17.65451,16.90136,16.52047,16.1983,0.05199793
GALAXY,18.15584,16.04316,15.10979,14.71306,14.46588,0.05214717
GALAXY,18.91691,17.59814,16.90872,16.51884,16.22386,0.0532661
GALAXY,18.91735,17.66109,16.85672,16.42755,16.09988,0.05713
QSO,19.40477,19.02793,18.8752,18.72195,18.63091,0.5330257
QSO,19.31174,19.20089,18.97697,18.81029,18.76192,1.459014
STAR,17.6707,16.74014,16.40725,16.27341,16.23592,-0.000648509
GALAXY,18.83157,17.88514,17.49374,17.35915,17.17944,0.01708898
QSO,19.42682,19.12917,18.95439,18.94099,18.79248,0.7696063
GALAXY,19.36388,17.98034,17.12431,16.67337,16.32826,0.1293792
GALAXY,19.49188,18.32951,17.77716,17.43389,17.22027,0.07306586
QSO,18.47476,18.17984,18.10856,18.07087,18.05818,0.7292219
GALAXY,18.34729,16.31279,15.27355,14.78042,14.34599,0.05338146
GALAXY,19.56672,17.83034,16.9439,16.51414,16.16509,0.05304822
GALAXY,19.42145,17.71329,17.03578,16.70236,16.43268,0.08167672
STAR,19.31468,18.06867,17.57453,17.39786,17.37477,-0.000304273
STAR,16.52746,15.0645,14.501,14.26603,14.18611,-5.34E-05
STAR,17.66986,16.72216,16.47577,16.36032,16.37399,-0.000601233
STAR,18.27429,16.74541,16.18798,15.99117,15.92992,-0.000207997
QSO,18.83597,18.7148,18.5674,18.61968,18.68419,1.100847
STAR,17.50891,15.84848,15.3019,15.1363,15.09771,-0.000169858
STAR,18.08563,16.65513,16.05546,15.80268,15.6931,-0.000565544
GALAXY,19.42787,17.4181,16.50465,16.07005,15.75812,0.06648247
QSO,19.18822,19.11772,18.94297,19.03124,19.11115,1.120681
QSO,18.20319,17.86569,17.86702,17.93724,17.84665,0.7312256
STAR,17.5213,16.11642,15.61503,15.43778,15.37864,-0.000130126
STAR,19.3126,18.39455,18.18594,18.11289,18.12921,-0.000283047
STAR,19.27921,17.93257,17.41072,17.21489,17.11903,-0.00019537
GALAXY,19.44622,17.68547,16.72413,16.2833,15.95671,0.1259805
GALAXY,19.37913,17.26275,16.2128,15.78933,15.42636,0.1251829
STAR,16.13412,14.65729,14.14972,13.98663,13.93591,0.000134238
STAR,18.68348,17.26285,16.74038,16.56742,16.52606,4.36E-05
STAR,18.69028,17.73824,17.44617,17.33021,17.33229,-0.000545645
STAR,19.27786,17.89218,17.37549,17.1916,17.14257,-9.05E-05
STAR,17.14814,15.88053,15.35865,15.13611,15.02883,-0.000803315
STAR,17.94797,16.90792,16.48573,16.31034,16.23095,-0.000855116
STAR,18.00653,16.61263,16.07662,15.87952,15.79192,-7.75E-05
STAR,18.87247,17.07755,16.41515,16.18798,16.11436,-9.23E-05
QSO,19.5824,19.34617,19.26938,19.16666,19.16045,0.7229504
STAR,19.1412,18.18093,17.79362,17.64888,17.59512,-0.000252064
GALAXY,19.54515,17.90933,16.73798,16.28009,15.99975,0.1628899
STAR,19.03537,17.60997,17.05954,16.83017,16.7164,-0.001033555
STAR,18.93539,18.00934,17.81845,17.73979,17.72373,-4.67E-05
QSO,18.61723,18.62012,18.42961,18.37413,18.39666,1.354621
STAR,19.52102,18.44862,17.97991,17.80103,17.71455,0.000384468
STAR,19.51822,18.50961,18.12851,17.98455,17.92653,-0.000131537
STAR,18.93147,17.83449,17.46727,17.33574,17.28844,-0.000302137
STAR,17.95369,17.07775,16.81512,16.70282,16.67335,-0.000586093
STAR,19.30805,17.9817,17.48905,17.29702,17.20194,-7.45E-05
STAR,17.76215,16.73149,16.46528,16.38712,16.39745,-0.000224688
STAR,17.34268,15.93528,15.39938,15.21028,15.14285,-0.00046156
QSO,19.48282,19.32088,19.32268,19.14916,19.17474,1.677295
STAR,17.97462,17.0546,16.76237,16.66164,16.67228,-0.000711192
STAR,17.40161,15.69682,15.07097,14.90451,15.00759,-3.70E-05
STAR,16.08052,14.86933,14.45619,14.34018,14.30321,-0.000351598
STAR,18.33036,16.44391,15.67868,15.40286,15.27209,-8.73E-05
GALAXY,19.47955,18.29774,17.65232,17.2913,17.0836,0.1608874
QSO,19.14416,18.90747,18.73529,18.70175,18.28659,0.3885841
STAR,19.55474,18.01317,17.45621,17.26053,17.16981,-0.000197547
STAR,18.37972,17.04644,16.57656,16.40902,16.36703,-0.000396793
GALAXY,17.95651,17.07364,16.76152,16.60859,16.48341,0.01559545
STAR,19.3843,18.45509,18.18004,18.07136,18.06899,-0.000886408
GALAXY,19.46704,17.73493,16.8053,16.36002,15.94764,0.09366535
STAR,18.78902,17.80289,17.59499,17.5227,17.57111,-0.000278086
GALAXY,17.08795,16.09383,15.74959,15.54102,15.41526,0.03097234
QSO,18.77811,18.69354,18.51793,18.54322,18.53773,1.109029
GALAXY,19.16022,17.43718,16.53222,16.09204,15.79332,0.1063854
GALAXY,19.21763,17.53325,16.66016,16.2274,15.896,0.1058825
GALAXY,18.79245,16.78353,15.74263,15.25836,14.8578,0.1056998
STAR,19.34275,18.49428,18.22458,18.13555,18.07048,-0.000130286
QSO,17.38436,17.28172,17.12167,17.1519,17.02797,0.9468242
GALAXY,17.78584,16.66045,16.20127,15.9387,15.75909,0.04444072
QSO,19.26274,19.31851,19.19615,19.28585,19.34055,1.017344
GALAXY,18.89315,17.77361,17.22593,16.89449,16.71397,0.08206154
QSO,17.2294,17.14672,17.03867,16.96622,16.64606,0.2606139
GALAXY,18.88687,17.6373,17.02913,16.67321,16.46405,0.1079568
QSO,18.80718,18.44683,17.93805,17.55893,17.4194,0.1807441
QSO,19.54738,19.38444,19.28754,19.10142,18.89232,2.030028
GALAXY,19.13985,18.00444,17.44509,17.07447,16.88099,0.07582275
GALAXY,17.92096,16.48423,15.72857,15.32139,15.00933,0.09338939
QSO,18.94102,18.97011,18.92668,18.66665,18.61717,1.881407
STAR,18.1446,17.30712,17.00578,16.89597,16.86406,-0.000611015
QSO,18.56914,18.20852,18.33722,18.15231,18.20854,0.5543612
STAR,19.54451,18.695,18.41542,18.31972,18.33998,-0.00014484
GALAXY,19.49269,17.98497,17.31864,16.98193,16.71294,0.06848101
QSO,19.10383,19.13192,19.10648,18.90406,18.82567,1.879417
GALAXY,18.09555,16.19779,15.33143,14.9515,14.64993,0.06849016
GALAXY,19.06958,17.91311,17.42373,17.08377,16.92785,0.06867152
GALAXY,19.47486,18.10494,17.22094,16.79191,16.44972,0.1504696
GALAXY,19.0797,17.2713,16.43513,16.05795,15.78016,0.06882463
GALAXY,19.58974,18.26725,17.53821,17.16168,16.88014,0.1049972
STAR,18.98154,17.81937,16.88597,17.42471,17.20467,3.00E-05
GALAXY,18.33981,17.03806,16.45997,16.07815,15.85573,0.0683767
GALAXY,19.04363,17.12548,16.03808,15.59575,15.22748,0.1390178
GALAXY,18.67796,17.57527,17.11916,16.80155,16.63326,0.06858568
GALAXY,19.50664,18.28979,17.66276,17.19776,17.0024,0.1094485
GALAXY,18.73757,17.43005,16.98725,16.71993,16.56827,0.06849945
GALAXY,19.25454,17.98728,17.37676,17.01916,16.7883,0.1182742
STAR,19.05628,18.16075,17.8106,17.71468,17.67094,-0.000642076
GALAXY,19.23996,17.68255,16.83808,16.44822,16.14639,0.11021
GALAXY,18.47518,16.5337,15.53136,15.12374,14.77224,0.1094635
GALAXY,19.44308,17.64981,16.72141,16.31689,16.01085,0.0961742
GALAXY,18.57616,17.31967,16.72368,16.37824,16.20333,0.06851421
STAR,18.84155,16.99957,16.2947,15.99541,15.90866,-0.000336754
GALAXY,19.01998,17.07127,16.04794,15.6336,15.28737,0.1133289
STAR,18.95825,18.04845,17.79977,17.692,17.68217,-0.000247158
QSO,19.08123,19.00828,18.9155,18.86319,18.76029,2.013066
GALAXY,18.3879,17.34673,17.01237,16.78535,16.68908,0.05273342
GALAXY,19.14628,17.94335,17.29711,16.92982,16.69866,0.09320107
GALAXY,18.99019,17.01453,15.98909,15.56555,15.22678,0.1097831
GALAXY,19.26271,17.31342,16.30295,15.85978,15.51597,0.1076939
GALAXY,19.04531,17.3707,16.43436,15.98371,15.65136,0.1095513
GALAXY,19.11204,18.02115,17.41432,17.08203,16.8713,0.1516367
STAR,18.93393,17.35189,16.7951,16.59747,16.50418,-0.000100372
STAR,18.28375,16.79206,16.22819,15.99605,15.88808,4.92E-05
GALAXY,19.30262,18.32269,17.96459,17.59691,17.51466,0.07720632
QSO,19.45297,19.38254,19.41032,19.19766,19.26612,1.779828
STAR,16.87286,15.37357,14.84987,14.6516,14.58488,-0.000363875
STAR,16.58673,16.91701,17.40211,17.74612,18.03717,-0.000317347
STAR,17.83638,16.85512,16.74829,16.72098,16.77502,-0.000537645
STAR,18.25722,16.69422,16.14622,15.94904,15.89223,-0.000154584
STAR,17.15249,16.24416,15.99609,15.88666,15.89395,-0.000176071
STAR,18.98997,17.65621,17.10843,16.8653,16.77772,-0.000545137
GALAXY,19.59283,18.29679,17.50433,17.11983,16.80112,0.1557907
STAR,17.07414,17.06409,17.4657,17.7746,18.10172,-0.000129434
STAR,19.10899,17.11581,16.28333,15.97137,15.811,-0.00016445
STAR,17.82179,16.23748,15.61851,15.39044,15.2918,5.34E-07
STAR,19.42041,17.78107,17.20738,16.99173,16.85634,-0.0001889
GALAXY,18.21304,16.73588,16.04041,15.63947,15.39436,0.07730892
STAR,19.17066,17.79671,17.24913,17.01873,16.89636,-0.000970044
STAR,16.5751,14.91581,14.3174,14.13734,14.062,-0.000164283
GALAXY,19.23034,17.81665,17.26373,16.86487,16.62947,0.05696991
STAR,19.52292,18.16853,17.62059,17.39867,17.30935,-0.000240064
STAR,17.01118,15.65806,15.20749,15.03709,15.00179,-3.31E-05
STAR,19.55823,18.68341,18.1868,17.99929,17.89308,-0.00069656
STAR,16.503,14.87593,14.35485,14.19865,14.13472,-0.000157153
STAR,18.15829,16.75161,16.22938,16.04684,15.97832,0.000198187
STAR,17.81643,16.17767,15.67348,15.53139,15.48821,-7.08E-05
STAR,17.04176,15.87289,15.96973,16.06762,16.15918,-0.00044905
STAR,17.98358,16.62349,16.10119,15.92324,15.86289,-0.000136137
STAR,17.79976,16.2944,15.72989,15.55471,15.46174,-0.000261463
STAR,17.26794,16.28853,16.11294,16.07761,16.11467,-0.000483998
STAR,19.48825,18.68273,18.39607,18.29111,18.28912,-0.000843706
STAR,19.59067,18.60439,18.1342,17.94728,17.84895,-0.001443218
STAR,17.06135,16.13432,15.832,15.72528,15.70207,-7.88E-05
STAR,16.19666,14.95871,14.48874,14.32294,14.26994,-2.36E-05
GALAXY,18.77847,17.86628,17.55877,17.30978,17.19728,0.05687911
QSO,19.13946,18.92897,18.6569,18.51201,18.50486,1.362771
STAR,17.62727,16.492,16.06323,15.87759,15.79837,-0.001089859
STAR,18.85321,17.03256,16.42184,16.20819,16.11298,-7.16E-05
STAR,18.56664,16.72744,16.06914,15.83942,15.72946,-4.16E-05
GALAXY,18.25675,16.74755,15.99986,15.72933,15.40872,0.06723037
STAR,18.89874,17.95181,17.76911,17.70851,17.71756,-0.000369487
GALAXY,18.91455,17.46218,16.82587,16.4538,16.22053,0.06731328
GALAXY,19.11266,17.39794,16.50767,16.05078,15.71637,0.09712236
STAR,17.23634,15.33695,14.54416,14.23039,14.05865,-0.00042418
STAR,16.32949,16.83253,17.42512,17.81252,18.1358,-0.000223922
STAR,17.06961,15.53706,15.04042,14.86331,14.80112,-0.000252247
STAR,19.1925,19.23393,19.46531,19.65831,19.86269,-7.02E-05
STAR,19.30799,17.81518,17.25638,17.02872,16.92796,-0.000235534
GALAXY,19.0581,17.39942,16.5529,16.09125,15.76293,0.06681308
STAR,19.37699,18.49113,18.23375,18.15371,18.16684,-0.000763117
STAR,18.5389,17.30431,17.37029,17.45539,17.49651,-0.001180573
STAR,18.60237,17.20845,16.69896,16.52186,16.44803,-3.31E-05
STAR,16.80896,15.30102,14.75187,14.52912,14.43743,-0.000237849
STAR,19.21081,18.29205,17.98946,17.8627,17.84531,0.000324269
GALAXY,18.22618,16.51566,15.62496,15.15024,14.74617,0.07950722
STAR,16.99144,15.46678,14.85689,14.65803,14.58105,7.64E-05
QSO,19.10057,18.95741,18.82275,18.80048,18.31625,0.3532658
STAR,18.35129,17.01887,16.46089,16.21014,16.07045,0.000348658
STAR,18.53091,16.76871,15.94884,15.68927,15.54676,0.000174325
STAR,16.82148,15.87878,15.61498,15.52613,15.498,0.00073977
STAR,17.60875,16.39866,15.9478,15.77919,15.73317,9.53E-05
GALAXY,19.3779,17.59908,16.49359,16.01483,15.60621,0.1161036
STAR,19.4213,17.83786,17.22999,16.96488,16.86018,0.000151828
GALAXY,19.3367,17.67616,16.99775,16.72022,16.46544,0.1140467
GALAXY,18.63368,16.47588,15.41197,14.96676,14.5984,0.1154682
STAR,18.72042,17.32092,16.71356,16.42345,16.25726,0.000387916
STAR,17.94568,16.56697,15.98263,15.71854,15.57146,0.001140381
STAR,19.46794,18.24606,17.81231,17.64897,17.59356,0.000312288
STAR,17.20193,16.26886,15.99636,15.89026,15.87014,-0.0002116
GALAXY,18.1244,16.62343,15.9547,15.59478,15.32051,0.06172443
STAR,19.48997,18.58878,18.37084,18.27859,18.30155,0.000302488
STAR,18.09724,16.61022,16.06384,15.86726,15.80721,-2.70E-05
STAR,17.13933,16.03342,15.64797,15.52933,15.48399,6.51E-05
STAR,17.91628,16.85019,16.48285,16.35728,16.31294,7.96E-05
STAR,18.91402,17.30583,16.67854,16.45842,16.33787,-8.01E-05
STAR,18.38839,17.12638,17.31795,17.49092,17.58349,0.000596047
STAR,18.74017,16.86322,16.15613,15.91336,15.76898,-0.00018898
STAR,18.53285,17.01873,16.41229,16.17809,16.03773,-1.93E-05
STAR,18.94678,18.81339,19.1421,19.44226,19.72032,-0.00021043
STAR,17.7784,17.3534,17.5752,17.83893,18.05728,-0.000132721
GALAXY,19.58336,18.04721,17.08276,16.64055,16.29249,0.1539907
GALAXY,19.09028,17.89918,17.31606,16.94113,16.76525,0.09027144
STAR,16.6283,15.71896,15.47093,15.37003,15.35024,0.00010088
STAR,18.75338,17.69177,17.28288,17.12724,17.07896,0.000290497
GALAXY,18.4333,16.98484,16.26898,15.83815,15.53189,0.07298215
STAR,17.0166,15.94357,15.5849,15.42502,15.35341,4.62E-05
GALAXY,19.38668,18.14484,17.49588,17.14359,16.88655,0.1109741
STAR,15.88385,14.87409,14.57213,14.46287,14.42123,0.000265845
STAR,18.50032,17.42131,16.91312,16.69598,16.57645,0.000204221
STAR,18.81571,17.39177,16.84236,16.63335,16.52136,2.90E-05
STAR,17.54755,15.92792,15.35506,15.16398,15.06498,3.30E-05
STAR,18.95621,18.02749,17.82917,17.75798,17.75128,0.000422102
STAR,18.29356,17.21934,17.2195,17.23238,17.27035,5.04E-05
STAR,17.09719,15.6725,15.15397,14.98176,14.89479,0.000101968
STAR,17.38079,16.36322,16.17968,16.14471,16.1541,0.000161224
STAR,17.32587,16.41541,16.07773,15.94966,15.89519,0.000219055
STAR,18.15179,17.08702,16.69093,16.58032,16.54183,0.000223065
STAR,16.93897,15.54625,15.02079,14.86261,14.78857,9.56E-05
STAR,18.20629,16.50755,15.82888,15.58747,15.44483,-4.45E-05
STAR,18.99843,17.71021,17.15276,16.93622,16.82084,0.000376381
GALAXY,18.62285,17.9556,17.68548,17.53894,17.39356,0.03147073
GALAXY,19.20148,17.25835,16.23414,15.8202,15.42263,0.1132658
STAR,18.28998,17.39791,17.1824,17.11429,17.05232,-6.26E-06
STAR,17.2306,16.32906,15.99995,15.8865,15.82552,0.00015121
GALAXY,19.00756,17.89609,17.43835,17.16706,16.97606,0.07430882
GALAXY,19.23772,17.90386,17.30439,16.86509,16.61838,0.07392567
STAR,19.17289,17.66761,17.13642,16.98318,16.8904,8.32E-05
GALAXY,18.24976,17.12177,16.72328,16.52182,16.32593,0.02574256
STAR,17.30325,15.96561,15.45891,15.29955,15.20431,-1.03E-05
STAR,15.7049,14.71106,14.34739,14.19625,14.11204,0.000555146
STAR,18.79984,17.79321,17.49809,17.40972,17.34347,-9.32E-06
STAR,16.19041,14.89574,14.79859,14.79396,14.76791,0.00138602
STAR,17.32332,15.87518,15.33965,15.14893,15.02603,-2.90E-05
GALAXY,17.78097,16.47013,16.07177,15.88929,15.68463,0.02407566
QSO,19.35106,19.09911,18.93036,18.61865,18.4323,1.941538
GALAXY,18.27264,16.49134,15.65971,15.26748,14.91777,0.06206015
STAR,18.37518,17.30695,16.9616,16.83051,16.77365,9.92E-05
STAR,18.60715,17.66739,17.46591,17.40141,17.39723,-1.81E-05
STAR,15.61495,14.65042,14.56427,14.50433,14.5397,-4.76E-05
STAR,18.5336,17.55912,17.26186,17.11123,17.0805,-3.88E-05
STAR,18.41023,17.03618,16.52321,16.33493,16.25465,-3.00E-05
GALAXY,19.03987,17.13453,16.19137,15.76689,15.42043,0.07774862
GALAXY,19.58345,17.8705,16.87214,16.4217,16.09242,0.1488415
STAR,17.07822,15.35866,14.65082,14.37104,14.19861,-6.54E-05
STAR,17.60722,16.66043,16.34179,16.21496,16.16959,0.000127939
STAR,16.17569,14.61144,14.08796,13.91123,13.82577,-6.82E-05
STAR,19.26582,18.36828,18.01964,17.87911,17.81715,0.000104458
STAR,17.26722,16.33852,16.0682,15.94947,15.91341,0.000286419
STAR,18.64162,17.19724,16.65754,16.45296,16.33105,0.000266518
STAR,16.60868,15.47629,15.10519,14.97618,14.9366,-0.000224744
GALAXY,19.37563,17.4534,16.48537,16.07682,15.76225,0.1327349
STAR,19.48646,17.81636,17.19788,16.96964,16.81107,-0.000294972
STAR,17.6935,16.64512,16.32172,16.17824,16.07378,0.004153254
GALAXY,19.53869,17.57029,16.59427,16.1535,15.8281,0.1082719
STAR,17.32036,16.3551,16.05378,15.93441,15.90077,0.000220878
STAR,16.2223,14.95381,14.42237,14.24184,14.1469,0.000327723
STAR,17.24831,15.87916,15.32995,15.13808,15.04006,-3.15E-05
STAR,18.57746,16.9748,16.28441,15.9966,15.84297,-0.000255946
STAR,18.52357,17.67221,17.35567,17.22191,17.21216,0.000353125
STAR,19.12701,17.38235,16.69024,16.43547,16.29579,3.06E-06
GALAXY,19.21303,17.26602,16.3083,15.9058,15.54758,0.09609642
STAR,17.16118,15.75028,15.20805,15.02502,14.94323,-2.77E-05
STAR,16.90059,15.55809,15.07715,14.92142,14.85659,0.000140885
STAR,17.35032,15.6203,14.96987,14.73957,14.62534,4.24E-05
STAR,17.20745,15.7965,15.17942,14.94879,14.83425,0.000918786
GALAXY,19.04544,17.12416,16.10492,15.68299,15.32514,0.1178556
STAR,19.5725,18.4306,18.45971,18.52749,18.60521,0.000584923
STAR,18.17384,16.96682,16.79953,16.74081,16.71935,-0.000283025
STAR,17.89476,16.75695,16.34301,16.18736,16.1104,0.000450756
GALAXY,19.56247,17.90504,16.92398,16.40112,15.98966,0.1097622
STAR,18.68943,19.0378,19.38282,19.59334,19.85054,0.000366063
GALAXY,19.59563,17.88285,17.12249,16.7742,16.49591,0.101935
GALAXY,19.10646,17.6968,16.90805,16.51934,16.22024,0.1203893
GALAXY,17.39266,15.59141,14.76799,14.37468,14.07517,0.03284022
GALAXY,19.46563,18.29409,17.68057,17.30066,17.11091,0.0973698
GALAXY,18.60602,16.79383,16.03741,15.65002,15.36039,0.02699596
GALAXY,17.14627,15.87111,15.40195,15.16274,14.93838,0.0299284
GALAXY,18.87601,17.75859,17.2985,17.05344,16.84213,0.02976905
GALAXY,18.91189,17.89039,17.48813,17.32629,17.22105,0.03005759
GALAXY,19.46814,18.06254,17.2452,16.81158,16.49622,0.1261768
GALAXY,19.4104,17.64471,16.74869,16.29773,15.93593,0.06202587
QSO,19.37202,18.94711,18.46533,18.34296,18.36726,1.1967
STAR,18.04568,16.9808,16.88251,16.85523,16.87774,-0.00078259
GALAXY,19.34649,17.75063,16.96149,16.56932,16.2207,0.1116445
GALAXY,19.29979,17.96327,17.20147,16.78982,16.4798,0.1256414
GALAXY,19.06995,17.1523,16.21036,15.79449,15.449,0.08346035
STAR,17.81128,16.81789,16.42691,16.27464,16.22721,-0.00025714
STAR,19.206,19.03388,19.31394,19.5886,19.8844,-2.72E-05
QSO,18.85873,18.75223,18.59976,18.54733,18.6467,1.3578
STAR,17.99906,18.26785,18.55795,18.23415,17.76174,-0.000131356
GALAXY,18.78305,17.64995,17.05075,16.6127,16.39811,0.08552528
GALAXY,18.50525,16.51596,15.55558,15.13259,14.78907,0.1041095
GALAXY,19.09571,17.12875,16.10618,15.65305,15.28812,0.1046712
GALAXY,19.57371,18.07315,17.20242,16.76548,16.39248,0.1319599
QSO,18.9885,18.90578,18.66047,18.60366,18.6685,1.27828
GALAXY,19.59441,17.50655,16.43182,15.96153,15.55871,0.1090417
QSO,19.46812,19.18648,19.18255,19.33016,19.15186,0.7384238
STAR,18.36549,17.2248,16.98362,16.89208,16.85949,-0.000645402
STAR,16.85394,15.71034,15.61122,15.60444,15.64394,-0.00017933
GALAXY,19.38816,17.50206,16.51175,16.07744,15.7095,0.1106573
QSO,18.6457,18.55166,18.15749,17.87105,17.63754,0.2506211
